miu1	sd1	miu2	sd2	pro1	pro2	diff	chr_arm	state	z1_0.6	G2_dist	intsct	sample.name
-0.024867419295991438	0.017937103950218837	0.025661668321463393	0.05743271832024425	0.7355216490088378	0.26447835099116107	0.05052908761745483	chr1q	Gain	0.04021208113311165	TRUE	0.012860810786862669	BCMHBCA04L
0.0015397484678610386	0.030970754252878603	0.0740608449129847	0.030970754252878603	0.9364699834482175	0.06353001655178214	0.07252109644512367	chr1q	Gain	0.08190719578488224	TRUE	0.07338505951254602	BCMHBCA36L2_061223
-0.0017034116377446778	0.023114056508018555	0.058929802643991246	0.06480818797032761	0.9586600716840985	0.041339928315900686	0.060633214281735924	chr1q	Gain	0.07534876932575413	TRUE	0.06514181660212154	BCMHBCA42R1_090723
-0.002356292437013139	0.015510283222879302	0.03784914323670898	0.04670182854156156	0.8115974022727742	0.18840259772722717	0.04020543567372212	chr1q	Gain	0.049680916208858415	TRUE	0.03280211336820825	BCMHBCA52R1
8.523746092462336e-5	0.0195653267940968	0.08500966465346363	0.07786992296386298	0.9536692331021513	0.0463307668978461	0.08492442719253901	chr1q	Gain	0.10473778405776621	TRUE	0.05856854005067966	BCMHBCA60L1_061223
6.409863652913054e-4	0.02185570726763996	0.04222471785161097	0.05293281232736236	0.9294926198133303	0.0705073801866701	0.041583731486319664	chr1q	Gain	0.055635092515579174	TRUE	0.05856511901287438	BCMHBCA65L2_090723
0.0016579329736042723	0.028731746544581025	0.13292152946709784	0.028731746544581025	0.990374701305865	0.009625298694135748	0.13126359649349356	chr1q	Gain	0.14020063422219947	TRUE	0.09641535474815752	BCMHBCA75L2_090723
-6.390137191427101e-4	0.020800128213690438	0.06749441212840443	0.020800128213690438	0.9842230207611469	0.01577697923885231	0.06813342584754714	chr1q	Gain	0.07276406435619612	TRUE	0.05967263723976849	BCMHBCA85L2
-0.07121296743997471	0.05701047954407826	0.002240864462446657	0.01829226911899699	0.13747618671198195	0.8625238132880197	0.07345383190242137	chr10q	Loss	-0.056769527599099714	TRUE	-0.04325425936807071	BCMHBCA52R1
